,Time (hours),Ambient Temperature (°C),Flow Rate (m³/s),Pressure (Pa),Water Temperature (°C),leak,sma,std,bb_up,peak,95_per,5_per,temp_anomaly,95_per_press,5_per_press,press_anomaly
80,2023-01-04 08:00:00,16.23397459621556,97.5171281131919,49.47342995437658,12.99768416301858,0,97.55337163151516,0.48912590906850484,98.40934197238505,0,,,Normal,,,Normal
81,2023-01-04 09:00:00,19.69929578162093,97.33392329665396,49.38663598349335,13.611544707070763,0,97.6225403714086,0.37185499065767885,98.27328660505954,0,,,Normal,,,Normal
82,2023-01-04 10:00:00,22.358330249197703,97.1355730465214,49.303168247839615,14.411235819316095,0,97.64823752667515,0.31876118801319325,98.20606960569823,0,,,Normal,,,Normal
83,2023-01-04 11:00:00,24.029869194242764,96.91694915854424,49.22815374641169,15.2888451658689,0,97.62769709087853,0.3583270883858008,98.25476949555367,0,,,Normal,,,Normal
84,2023-01-04 12:00:00,24.6,96.6749462236888,49.16445053046365,16.136487902396443,0,97.5608843435063,0.4516382156264244,98.35125122085255,0,,,Normal,,,Normal
85,2023-01-04 13:00:00,24.029869194242764,96.41420207919391,49.11354795269063,16.853269064447968,0,97.45081189785931,0.5545592526514953,98.42129058999943,0,,,Normal,,,Normal
86,2023-01-04 14:00:00,22.358330249197703,96.15062865636956,49.0764934550423,17.351823659494194,0,97.30371300338358,0.6464931138154205,98.43507595256057,0,,,Normal,,,Normal
87,2023-01-04 15:00:00,19.69929578162093,95.91108904826692,49.05440398679002,17.563836484696406,0,97.12891091178311,0.7181537199831207,98.38567992175356,0,,,Normal,,,Normal
88,2023-01-04 16:00:00,16.23397459621556,95.72873812650852,49.04834457642641,17.444028731373773,0,96.93825702064929,0.7633374332745299,98.27409752887972,0,,,Normal,,,Normal
89,2023-01-04 17:00:00,12.198522605052965,95.63503057649818,49.0586526167783,16.972357601640205,0,96.74510937278198,0.7764106913746148,98.10382808268756,0,,,Normal,,,Normal
90,2023-01-04 18:00:00,12.198522605052965,95.65070224485189,49.084045995702745,16.543518905623106,0,96.56296163715824,0.7531427173018984,97.88096139243656,0,,,Normal,,,Normal
91,2023-01-04 19:00:00,11.765435504210805,95.7786663333768,49.12098158662764,16.114228234725136,0,96.40396474197217,0.6933839247439229,97.61738661027404,0,,,Normal,,,Normal
92,2023-01-04 20:00:00,11.332348403368645,96.00143542842746,49.16367748478427,15.684021697626832,0,96.27765701824181,0.6045319303076434,97.33558789628019,0,,,Normal,,,Normal
93,2023-01-04 21:00:00,10.899261302526485,96.28439528664396,49.204989205000885,15.252554798879451,0,96.19019635074098,0.5056590600763674,97.07509970587462,0,,,Normal,,,Normal
94,2023-01-04 22:00:00,10.46617420168432,96.58437112058108,49.23800824790946,14.819669638364749,0,96.14426285691259,0.43158481283846184,96.8995362793799,0,,,Normal,,,Normal
95,2023-01-04 23:00:00,10.03308710084216,96.86104919356517,49.25794119682802,14.385417495447156,0,96.13960452649769,0.4226967630665665,96.87932386186418,0,,,Normal,,,Normal
96,2023-01-05 00:00:00,10.9,97.0876145134596,49.2636431002669,14.068304866811536,0,96.17399355064526,0.4827326600080262,97.01877570565931,1,,,Normal,,,Normal
97,2023-01-05 01:00:00,10.632050807568875,97.25693488510716,49.25820043114396,13.75493397172859,0,96.24422128447135,0.5736024607641106,97.24802559080854,1,,,Normal,,,Normal
98,2023-01-05 02:00:00,9.9,97.38088886575773,49.24820245575308,13.40276824793075,0,96.34674296858704,0.6589483960128137,97.49990266160947,1,,,Normal,,,Normal
99,2023-01-05 03:00:00,8.9,97.48267477413044,49.2417461250326,12.99089565763356,0,96.47770844574234,0.7180191266611139,97.73424191739929,1,,,Normal,,,Normal
100,2023-01-05 04:00:00,7.9,97.5844447974925,49.2456666360049,12.524739747556271,0,96.63235066832432,0.7414975227013063,97.92997133305161,1,,,Normal,,,Normal
101,2023-01-05 05:00:00,7.167949192431123,97.69451373361098,49.26282364668135,12.03372467516202,0,96.80397426475041,0.7278918153501001,98.07778494161309,1,,,Normal,,,Normal
102,2023-01-05 06:00:00,7.167949192431123,97.79895869443966,49.29037157652012,11.587214044521446,0,96.98299563554936,0.6811397728941108,98.17499023811405,1,,,Normal,,,Normal
103,2023-01-05 07:00:00,11.49852260505296,97.86132351690964,49.31973742616931,11.579066523379671,0,97.15655040084378,0.6077575034372641,98.220126031859,1,,,Normal,,,Normal
104,2023-01-05 08:00:00,15.533974596215558,97.83160057971486,49.33855253832869,11.942610572568194,0,97.30906416345107,0.5139276376287403,98.20843752930136,1,,,Normal,,,Normal
105,2023-01-05 09:00:00,18.999295781620923,97.66244450041972,49.33416319700339,12.591079939337622,0,97.42390159793239,0.4069864307616518,98.13612785176528,1,,,Normal,,,Normal
106,2023-01-05 10:00:00,21.6583302491977,97.32774648961714,49.297770694027946,13.422868143677158,0,97.48584954535205,0.3133979908336856,98.03429602931101,0,,,Normal,,,Normal
107,2023-01-05 11:00:00,23.32986919424276,96.83729343014416,49.22792324928532,14.32857663359722,0,97.4838698984003,0.3177483043657487,98.03992943104036,0,,,Normal,,,Normal
108,2023-01-05 12:00:00,23.9,96.24187528123612,49.13213936615613,15.199196816525324,0,97.41339162904835,0.4706407523753231,98.23701294570516,0,,,Normal,,,Normal
109,2023-01-05 13:00:00,23.32986919424276,95.62585501686291,49.02591088989569,15.93421841368744,0,97.27746830669464,0.6997166003086979,98.50197235723486,0,,,Normal,,,Normal
110,2023-01-05 14:00:00,21.6583302491977,95.08814563147796,48.9291050765673,16.448372158560844,0,97.08640637050468,0.9405036624971597,98.73228777987471,0,,,Normal,,,Normal
111,2023-01-05 15:00:00,18.999295781620923,94.71651685066796,48.860635536002256,16.676213954621915,0,96.85589321021614,1.1501671979088943,98.8686858065567,0,,,Normal,,,Normal
112,2023-01-05 16:00:00,15.533974596215558,94.56283291596532,48.8329278792138,16.574590863440754,0,96.60409222008887,1.2974879102186623,98.87469606297154,0,,,Normal,,,Normal
113,2023-01-05 17:00:00,11.498522605052964,94.62719234128086,48.84792859958026,16.123714478234483,0,96.34848210406136,1.36359482536858,98.73477304845638,0,,,Normal,,,Normal
114,2023-01-05 18:00:00,11.498522605052964,94.85669647765984,48.896075975060256,15.712607101052312,0,96.10329358599638,1.3434498477868477,98.45433081962337,0,,,Normal,,,Normal
115,2023-01-05 19:00:00,11.065435504210804,95.16026901771774,48.95882248349693,15.298544251548158,0,95.8782057110637,1.2447739447857926,98.05656011443884,0,,,Normal,,,Normal
116,2023-01-05 20:00:00,10.632348403368644,95.43586388363272,49.01419415912845,14.881455780149572,0,95.6785609863902,1.0848419447566091,97.57703438971426,0,,,Normal,,,Normal
117,2023-01-05 21:00:00,10.199261302526484,95.6021590440221,49.043831951850805,14.461725192569224,0,95.50687053169038,0.8873871046697418,97.05979796486243,0,,,Normal,,,Normal
118,2023-01-05 22:00:00,9.766174201684322,95.62488567031356,49.0393333640138,14.040063815052306,0,95.3649654634151,0.6821562302286714,96.55873886631528,0,,,Normal,,,Normal
119,2023-01-05 23:00:00,9.33308710084216,95.5290634017237,49.00574485271458,13.617275923785025,0,95.25594629438007,0.5076921658551241,96.14440758462653,0,,,Normal,,,Normal
120,2023-01-06 00:00:00,11.1,95.3924176315754,48.960796147310205,13.39139689919624,0,95.18515815690834,0.40695114983247105,95.89732266911517,0,,,Normal,,,Normal
121,2023-01-06 01:00:00,10.832050807568876,95.32100567541366,48.929736250671,13.162071353549258,0,95.1597540451209,0.3859107316714839,95.835097825546,0,,,Normal,,,Normal
122,2023-01-06 02:00:00,10.1,95.413811980706,48.93705714148581,12.887905424139078,0,95.18689290755657,0.39182295126162625,95.87258307226442,0,,,Normal,,,Normal
123,2023-01-06 03:00:00,9.1,95.72694673036972,48.997521860586346,12.548420935289126,0,95.27109539753172,0.3901166796687945,95.95379958695212,0,,,Normal,,,Normal
124,2023-01-06 04:00:00,8.1,96.24877363159432,49.10935592630434,12.148430464673408,0,95.41159045716746,0.4146689705486077,96.13726115562753,1,,,Normal,,,Normal
125,2023-01-06 05:00:00,7.367949192431122,96.89444502146362,49.25201680111892,11.716238799209169,0,95.60052818051604,0.5262786681020456,96.52151584969462,1,,,Normal,,,Normal
126,2023-01-06 06:00:00,7.367949192431122,97.52269697805292,49.38970178422429,11.320483350559108,0,95.82269488888211,0.7132392388295309,97.07086355683379,1,,,Normal,,,Normal
127,2023-01-06 07:00:00,11.69852260505296,97.97102533088628,49.48003546328711,11.35511332435931,0,96.05692458164617,0.9102429943029174,97.64984982167628,1,,,Normal,,,Normal
128,2023-01-06 08:00:00,15.73397459621556,98.09959876840568,49.485712940335226,11.758079321628204,0,96.27890248871059,1.0578484400549255,98.1301372588067,1,,,Normal,,,Normal
129,2023-01-06 09:00:00,19.19929578162093,97.83129195937404,49.3857991886022,12.44375813569041,0,96.46466356498992,1.121983705624888,98.42813504983347,1,,,Normal,,,Normal
130,2023-01-06 10:00:00,21.858330249197703,97.17602867160365,49.18327505548076,13.308901213058183,0,96.59392548176407,1.1056726244709016,98.52885257458816,1,,,Normal,,,Normal
131,2023-01-06 11:00:00,23.529869194242764,96.23203552595209,48.90636432882121,14.241856298210584,0,96.65250649211644,1.0618801400804854,98.5107967372573,0,,,Normal,,,Normal
132,2023-01-06 12:00:00,24.1,95.16331558655143,48.60292877945236,15.132952060952007,0,96.63341465503113,1.0883254605422408,98.53798421098006,0,,,Normal,,,Normal
133,2023-01-06 13:00:00,23.529869194242764,94.15962029813598,48.32926439118189,15.883535527822906,0,96.53663254025798,1.2545848732569094,98.73215606845757,0,,,Normal,,,Normal
134,2023-01-06 14:00:00,21.858330249197703,93.39029440955308,48.13634213614302,16.411977432162725,0,96.36800607599524,1.5258772218162302,99.03829121417364,0,,,Normal,,,Normal
135,2023-01-06 15:00:00,19.19929578162093,92.9650313591046,48.0573643860012,16.65648813844856,1,96.13784646172314,1.812705479746043,99.31008105127871,0,,,Normal,,,Normal
136,2023-01-06 16:00:00,15.73397459621556,92.91231176365636,48.10017024092774,16.575931389284943,0,95.85980797272832,2.036240233067302,99.4232283805961,0,,,Normal,,,Normal
137,2023-01-06 17:00:00,11.698522605052965,93.18083166417924,48.24659971763023,16.150262427825023,0,95.55034019295461,2.144044896767809,99.30241876229827,0,,,Normal,,,Normal
138,2023-01-06 18:00:00,11.698522605052965,93.6622757255508,48.4588456449359,15.760620288975543,0,95.22863842191276,2.110555840280627,98.92211114240386,0,,,Normal,,,Normal
139,2023-01-06 19:00:00,11.265435504210805,94.22751417907392,48.69072928325301,15.365142755772084,0,94.91667915926173,1.937961588811924,98.3081119396826,0,,,Normal,,,Normal
140,2023-01-06 20:00:00,10.832348403368645,94.7646238468622,48.900390932127685,14.963949787989405,0,94.63876458246644,1.6590783792276564,97.54215174611484,0,,,Normal,,,Normal
141,2023-01-06 21:00:00,10.399261302526485,95.20713622434148,49.06054990943352,14.557630957697834,0,94.42008493788039,1.3428232666538293,96.77002565452459,0,,,Normal,,,Normal
142,2023-01-06 22:00:00,9.96617420168432,95.54451208433272,49.16336631122826,14.147020919716429,0,94.2841252222745,1.0988509532959845,96.20711439054247,0,,,Normal,,,Normal
143,2023-01-06 23:00:00,9.53308710084216,95.81281881063036,49.21874455023673,13.732938617194302,0,94.2491904959977,1.0361691643154984,96.06248653354982,0,,,Normal,,,Normal
144,2023-01-07 00:00:00,10.3,96.0700043627958,49.24706708930707,13.4239807793542,0,94.32474789401806,1.1370353524310528,96.3145597607724,0,,,Normal,,,Normal
145,2023-01-07 01:00:00,10.032050807568876,96.36498072040482,49.26913436173727,13.1178942270127,0,94.5085279292071,1.277473535267351,96.74410661592496,0,,,Normal,,,Normal
146,2023-01-07 02:00:00,9.3,96.71145749263968,49.296929268863785,12.772310970370471,0,94.78529151946434,1.3696250450614489,97.18213534832188,0,,,Normal,,,Normal
147,2023-01-07 03:00:00,8.3,97.0756214473342,49.32844884161149,12.366036546020386,0,95.12784069348346,1.3869123749047796,97.55493734956683,0,,,Normal,,,Normal
148,2023-01-07 04:00:00,7.300000000000001,97.38200329288496,49.34838235093414,11.904093897875946,0,95.50031498758585,1.3371142835748444,97.84026498384183,0,,,Normal,,,Normal
149,2023-01-07 05:00:00,6.567949192431123,97.53578521909284,49.33435749396799,11.415985966759328,0,95.86322778382863,1.2376402945050007,98.02909829921238,0,,,Normal,,,Normal
150,2023-01-07 06:00:00,6.567949192431123,97.45435229938154,49.26651716968638,10.97182595912701,0,96.17923416498121,1.1011752131416246,98.10629078797905,0,,,Normal,,,Normal
151,2023-01-07 07:00:00,10.89852260505296,97.097809833978,49.13699070508729,10.96511577174639,0,96.41842546955655,0.9383968895012451,98.06062002618373,0,,,Normal,,,Normal
152,2023-01-07 08:00:00,14.93397459621556,96.4884249708736,48.95579416483253,11.327095830934637,0,96.56207556322418,0.7809488328315811,97.92873602067945,0,,,Normal,,,Normal
153,2023-01-07 09:00:00,18.39929578162093,95.7123832777946,48.75085207925446,11.968068202220884,0,96.60417948434525,0.7118181177476861,97.8498611904037,0,,,Normal,,,Normal
154,2023-01-07 10:00:00,21.058330249197702,94.9027492959598,48.561795756206266,12.785316632658024,0,96.55069925198086,0.8152625580726948,97.97740872860807,0,,,Normal,,,Normal
155,2023-01-07 11:00:00,22.729869194242763,94.20832432666096,48.42930648188637,13.671806147589214,1,96.41699137831672,1.046157585201899,98.24776715242005,0,,,Normal,,,Normal
156,2023-01-07 12:00:00,23.3,93.75738417482196,48.38332615500036,14.523814135770868,0,96.22427302931891,1.2984721359871787,98.49659926729647,0,,,Normal,,,Normal
157,2023-01-07 13:00:00,22.729869194242763,93.62674841196464,48.43392736968912,15.24649985090356,0,95.99608700361557,1.4969313430178572,98.61571685389683,0,,,Normal,,,Normal
158,2023-01-07 14:00:00,21.058330249197702,93.82488789027737,48.56785395003215,15.757619332774542,0,95.75553953675204,1.5999099846901184,98.55538200995974,0,,,Normal,,,Normal
159,2023-01-07 15:00:00,18.39929578162093,94.29343803653984,48.75196206714879,15.990432339839208,0,95.52369091918585,1.5927937354019035,98.31107995613918,0,,,Normal,,,Normal
160,2023-01-07 16:00:00,14.93397459621556,94.92596086090052,48.94259482155297,15.896860932077145,0,95.31902071652047,1.486551480957822,97.92048580819666,0,,,Normal,,,Normal
161,2023-01-07 17:00:00,10.898522605052966,95.59782205890096,49.09803089886162,15.45118394148524,0,95.15752378650448,1.3197416616592463,97.46707169440816,0,,,Normal,,,Normal
162,2023-01-07 18:00:00,10.898522605052966,96.1981254841044,49.19017917473189,15.042372628818756,0,95.05283821856472,1.161301012054023,97.08511498965926,0,,,Normal,,,Normal
163,2023-01-07 19:00:00,10.465435504210806,96.65458729318333,49.21195658513378,14.628800638802366,0,95.01590300683182,1.0955339552590635,96.93308742853519,0,,,Normal,,,Normal
164,2023-01-07 20:00:00,10.032348403368644,96.94492525404344,49.17818807456253,14.211494489867848,0,95.05394469709597,1.1574886990084596,97.07954992036078,0,,,Normal,,,Normal
165,2023-01-07 21:00:00,9.599261302526482,97.09282084378322,49.11993486259698,13.791497770253136,0,95.16898116092837,1.289899745663843,97.42630571584009,0,,,Normal,,,Normal
166,2023-01-07 22:00:00,9.166174201684322,97.15130217059053,49.07420919974488,13.369666471355997,0,95.35636056714759,1.405820354791993,97.81654618803358,0,,,Normal,,,Normal
167,2023-01-07 23:00:00,8.733087100842162,97.17998551042396,49.07240672050204,12.946553941586796,0,95.60399899912784,1.4463547527166778,98.13511981638203,0,,,Normal,,,Normal
168,2023-01-08 00:00:00,11.2,97.22394423880372,49.131055556072816,12.78712454772459,0,95.89287900445966,1.389053934361052,98.32372338959149,0,,,Normal,,,Normal
