Datetime,Hourly Temperature (°C)
08-01-2023 22:00:00,10.066174201684321
08-01-2023 23:00:00,9.633087100842161
09-01-2023 00:00:00,13.0
09-01-2023 01:00:00,12.732050807568877
09-01-2023 02:00:00,12.0
09-01-2023 03:00:00,11.0
09-01-2023 04:00:00,10.0
09-01-2023 05:00:00,9.267949192431123
09-01-2023 06:00:00,9.267949192431123
09-01-2023 07:00:00,13.59852260505296
09-01-2023 08:00:00,17.63397459621556
09-01-2023 09:00:00,21.099295781620924
09-01-2023 10:00:00,23.758330249197698
09-01-2023 11:00:00,25.429869194242762
09-01-2023 12:00:00,26.0
09-01-2023 13:00:00,25.429869194242762
09-01-2023 14:00:00,23.7583302491977
09-01-2023 15:00:00,21.099295781620924
09-01-2023 16:00:00,17.63397459621556
09-01-2023 17:00:00,13.598522605052965
09-01-2023 18:00:00,13.598522605052965
09-01-2023 19:00:00,13.165435504210805
09-01-2023 20:00:00,12.732348403368643
09-01-2023 21:00:00,12.299261302526482
09-01-2023 22:00:00,11.866174201684322
09-01-2023 23:00:00,11.433087100842162
10-01-2023 00:00:00,13.1
10-01-2023 01:00:00,12.832050807568876
10-01-2023 02:00:00,12.1
10-01-2023 03:00:00,11.1
10-01-2023 04:00:00,10.1
10-01-2023 05:00:00,9.367949192431123
10-01-2023 06:00:00,9.367949192431123
10-01-2023 07:00:00,13.698522605052961
10-01-2023 08:00:00,17.73397459621556
10-01-2023 09:00:00,21.199295781620926
10-01-2023 10:00:00,23.858330249197703
10-01-2023 11:00:00,25.529869194242764
10-01-2023 12:00:00,26.1
10-01-2023 13:00:00,25.529869194242764
10-01-2023 14:00:00,23.858330249197707
10-01-2023 15:00:00,21.199295781620926
10-01-2023 16:00:00,17.73397459621556
10-01-2023 17:00:00,13.698522605052965
10-01-2023 18:00:00,13.698522605052965
10-01-2023 19:00:00,13.265435504210803
10-01-2023 20:00:00,12.832348403368643
10-01-2023 21:00:00,12.399261302526483
10-01-2023 22:00:00,11.966174201684321
10-01-2023 23:00:00,11.53308710084216
11-01-2023 00:00:00,13.9
11-01-2023 01:00:00,13.632050807568877
11-01-2023 02:00:00,12.9
11-01-2023 03:00:00,11.9
11-01-2023 04:00:00,10.9
11-01-2023 05:00:00,10.167949192431124
11-01-2023 06:00:00,10.167949192431124
11-01-2023 07:00:00,14.498522605052962
11-01-2023 08:00:00,18.533974596215558
11-01-2023 09:00:00,21.999295781620923
11-01-2023 10:00:00,24.6583302491977
11-01-2023 11:00:00,26.32986919424276
11-01-2023 12:00:00,26.9
11-01-2023 13:00:00,26.32986919424276
11-01-2023 14:00:00,24.658330249197704
11-01-2023 15:00:00,21.999295781620923
11-01-2023 16:00:00,18.533974596215558
11-01-2023 17:00:00,14.498522605052965
11-01-2023 18:00:00,14.498522605052965
11-01-2023 19:00:00,14.065435504210804
11-01-2023 20:00:00,13.632348403368644
11-01-2023 21:00:00,13.199261302526484
11-01-2023 22:00:00,12.766174201684322
11-01-2023 23:00:00,12.33308710084216
12-01-2023 00:00:00,16.4
12-01-2023 01:00:00,16.132050807568877
12-01-2023 02:00:00,15.4
12-01-2023 03:00:00,14.4
12-01-2023 04:00:00,13.4
12-01-2023 05:00:00,12.667949192431124
12-01-2023 06:00:00,12.667949192431124
12-01-2023 07:00:00,16.998522605052962
12-01-2023 08:00:00,21.033974596215558
12-01-2023 09:00:00,24.499295781620923
12-01-2023 10:00:00,27.1583302491977
12-01-2023 11:00:00,28.82986919424276
12-01-2023 12:00:00,29.4
12-01-2023 13:00:00,28.82986919424276
12-01-2023 14:00:00,27.158330249197704
12-01-2023 15:00:00,24.499295781620923
12-01-2023 16:00:00,21.033974596215558
12-01-2023 17:00:00,16.998522605052965
12-01-2023 18:00:00,16.998522605052965
12-01-2023 19:00:00,16.565435504210804
12-01-2023 20:00:00,16.132348403368646
12-01-2023 21:00:00,15.699261302526484
12-01-2023 22:00:00,15.266174201684322
12-01-2023 23:00:00,14.83308710084216
13-01-2023 00:00:00,17.1
13-01-2023 01:00:00,16.832050807568876
13-01-2023 02:00:00,16.1
13-01-2023 03:00:00,15.1
13-01-2023 04:00:00,14.1
13-01-2023 05:00:00,13.367949192431123
13-01-2023 06:00:00,13.367949192431123
13-01-2023 07:00:00,17.69852260505296
13-01-2023 08:00:00,21.73397459621556
13-01-2023 09:00:00,25.199295781620926
13-01-2023 10:00:00,27.858330249197703
13-01-2023 11:00:00,29.529869194242764
13-01-2023 12:00:00,30.1
13-01-2023 13:00:00,29.529869194242764
13-01-2023 14:00:00,27.858330249197707
13-01-2023 15:00:00,25.199295781620926
13-01-2023 16:00:00,21.73397459621556
13-01-2023 17:00:00,17.698522605052965
13-01-2023 18:00:00,17.698522605052965
13-01-2023 19:00:00,17.265435504210803
13-01-2023 20:00:00,16.83234840336864
13-01-2023 21:00:00,16.399261302526483
13-01-2023 22:00:00,15.966174201684321
13-01-2023 23:00:00,15.53308710084216
14-01-2023 00:00:00,15.0
14-01-2023 01:00:00,14.732050807568877
14-01-2023 02:00:00,14.0
14-01-2023 03:00:00,13.0
14-01-2023 04:00:00,12.0
14-01-2023 05:00:00,11.267949192431123
14-01-2023 06:00:00,11.267949192431123
14-01-2023 07:00:00,15.59852260505296
14-01-2023 08:00:00,19.63397459621556
14-01-2023 09:00:00,23.099295781620924
14-01-2023 10:00:00,25.758330249197698
14-01-2023 11:00:00,27.429869194242762
14-01-2023 12:00:00,28.0
14-01-2023 13:00:00,27.429869194242762
14-01-2023 14:00:00,25.7583302491977
14-01-2023 15:00:00,23.099295781620924
14-01-2023 16:00:00,19.63397459621556
14-01-2023 17:00:00,15.598522605052965
14-01-2023 18:00:00,15.598522605052965
14-01-2023 19:00:00,15.165435504210805
14-01-2023 20:00:00,14.732348403368643
14-01-2023 21:00:00,14.299261302526482
14-01-2023 22:00:00,13.866174201684322
14-01-2023 23:00:00,13.433087100842162
15-01-2023 00:00:00,12.5
15-01-2023 01:00:00,12.232050807568877
15-01-2023 02:00:00,11.5
15-01-2023 03:00:00,10.5
15-01-2023 04:00:00,9.5
15-01-2023 05:00:00,8.767949192431123
15-01-2023 06:00:00,8.767949192431123
15-01-2023 07:00:00,13.09852260505296
15-01-2023 08:00:00,17.13397459621556
15-01-2023 09:00:00,20.599295781620924
15-01-2023 10:00:00,23.258330249197698
15-01-2023 11:00:00,24.929869194242762
15-01-2023 12:00:00,25.5
15-01-2023 13:00:00,24.929869194242762
15-01-2023 14:00:00,23.2583302491977
15-01-2023 15:00:00,20.599295781620924
15-01-2023 16:00:00,17.13397459621556
15-01-2023 17:00:00,13.098522605052965
15-01-2023 18:00:00,13.098522605052965
15-01-2023 19:00:00,12.665435504210805
15-01-2023 20:00:00,12.232348403368643
15-01-2023 21:00:00,11.799261302526482
15-01-2023 22:00:00,11.366174201684322
15-01-2023 23:00:00,10.933087100842162
16-01-2023 00:00:00,12.6
16-01-2023 01:00:00,12.332050807568876
16-01-2023 02:00:00,11.6
16-01-2023 03:00:00,10.6
16-01-2023 04:00:00,9.6
16-01-2023 05:00:00,8.867949192431123
16-01-2023 06:00:00,8.867949192431123
16-01-2023 07:00:00,13.198522605052961
16-01-2023 08:00:00,17.23397459621556
16-01-2023 09:00:00,20.699295781620926
16-01-2023 10:00:00,23.358330249197703
16-01-2023 11:00:00,25.029869194242764
16-01-2023 12:00:00,25.6
16-01-2023 13:00:00,25.029869194242764
16-01-2023 14:00:00,23.358330249197707
16-01-2023 15:00:00,20.699295781620926
16-01-2023 16:00:00,17.23397459621556
16-01-2023 17:00:00,13.198522605052965
16-01-2023 18:00:00,13.198522605052965
16-01-2023 19:00:00,12.765435504210803
16-01-2023 20:00:00,12.332348403368643
16-01-2023 21:00:00,11.899261302526483
16-01-2023 22:00:00,11.466174201684321
16-01-2023 23:00:00,11.03308710084216
17-01-2023 00:00:00,13.0
17-01-2023 01:00:00,12.732050807568877
17-01-2023 02:00:00,12.0
17-01-2023 03:00:00,11.0
17-01-2023 04:00:00,10.0
17-01-2023 05:00:00,9.267949192431123
17-01-2023 06:00:00,9.267949192431123
17-01-2023 07:00:00,13.59852260505296
17-01-2023 08:00:00,17.63397459621556
17-01-2023 09:00:00,21.099295781620924
17-01-2023 10:00:00,23.758330249197698
17-01-2023 11:00:00,25.429869194242762
17-01-2023 12:00:00,26.0
17-01-2023 13:00:00,25.429869194242762
17-01-2023 14:00:00,23.7583302491977
17-01-2023 15:00:00,21.099295781620924
17-01-2023 16:00:00,17.63397459621556
17-01-2023 17:00:00,13.598522605052965
17-01-2023 18:00:00,13.598522605052965
17-01-2023 19:00:00,13.165435504210805
17-01-2023 20:00:00,12.732348403368643
17-01-2023 21:00:00,12.299261302526482
17-01-2023 22:00:00,11.866174201684322
17-01-2023 23:00:00,11.433087100842162
18-01-2023 00:00:00,13.0
18-01-2023 01:00:00,12.732050807568877
18-01-2023 02:00:00,12.0
18-01-2023 03:00:00,11.0
18-01-2023 04:00:00,10.0
18-01-2023 05:00:00,9.267949192431123
18-01-2023 06:00:00,9.267949192431123
18-01-2023 07:00:00,13.59852260505296
18-01-2023 08:00:00,17.63397459621556
18-01-2023 09:00:00,21.099295781620924
18-01-2023 10:00:00,23.758330249197698
18-01-2023 11:00:00,25.429869194242762
18-01-2023 12:00:00,26.0
18-01-2023 13:00:00,25.429869194242762
18-01-2023 14:00:00,23.7583302491977
18-01-2023 15:00:00,21.099295781620924
18-01-2023 16:00:00,17.63397459621556
18-01-2023 17:00:00,13.598522605052965
18-01-2023 18:00:00,13.598522605052965
18-01-2023 19:00:00,13.165435504210805
18-01-2023 20:00:00,12.732348403368643
18-01-2023 21:00:00,12.299261302526482
18-01-2023 22:00:00,11.866174201684322
18-01-2023 23:00:00,11.433087100842162
19-01-2023 00:00:00,16.3
19-01-2023 01:00:00,16.03205080756888
19-01-2023 02:00:00,15.3
19-01-2023 03:00:00,14.3
19-01-2023 04:00:00,13.3
19-01-2023 05:00:00,12.567949192431124
19-01-2023 06:00:00,12.567949192431124
19-01-2023 07:00:00,16.89852260505296
19-01-2023 08:00:00,20.93397459621556
19-01-2023 09:00:00,24.399295781620925
19-01-2023 10:00:00,27.058330249197702
19-01-2023 11:00:00,28.72986919424276
19-01-2023 12:00:00,29.299999999999997
19-01-2023 13:00:00,28.72986919424276
19-01-2023 14:00:00,27.058330249197702
19-01-2023 15:00:00,24.399295781620925
19-01-2023 16:00:00,20.93397459621556
19-01-2023 17:00:00,16.898522605052968
19-01-2023 18:00:00,16.898522605052968
19-01-2023 19:00:00,16.465435504210806
19-01-2023 20:00:00,16.032348403368644
19-01-2023 21:00:00,15.599261302526484
19-01-2023 22:00:00,15.166174201684322
19-01-2023 23:00:00,14.733087100842162
20-01-2023 00:00:00,18.2
20-01-2023 01:00:00,17.932050807568878
20-01-2023 02:00:00,17.2
20-01-2023 03:00:00,16.2
20-01-2023 04:00:00,15.2
20-01-2023 05:00:00,14.467949192431123
20-01-2023 06:00:00,14.467949192431123
20-01-2023 07:00:00,18.79852260505296
20-01-2023 08:00:00,22.83397459621556
20-01-2023 09:00:00,26.299295781620923
20-01-2023 10:00:00,28.9583302491977
20-01-2023 11:00:00,30.629869194242758
20-01-2023 12:00:00,31.199999999999996
20-01-2023 13:00:00,30.629869194242758
20-01-2023 14:00:00,28.9583302491977
20-01-2023 15:00:00,26.299295781620923
20-01-2023 16:00:00,22.83397459621556
20-01-2023 17:00:00,18.798522605052966
20-01-2023 18:00:00,18.798522605052966
20-01-2023 19:00:00,18.365435504210804
20-01-2023 20:00:00,17.932348403368643
20-01-2023 21:00:00,17.499261302526484
20-01-2023 22:00:00,17.066174201684323
20-01-2023 23:00:00,16.63308710084216
21-01-2023 00:00:00,17.1
21-01-2023 01:00:00,16.832050807568876
21-01-2023 02:00:00,16.1
21-01-2023 03:00:00,15.1
21-01-2023 04:00:00,14.1
21-01-2023 05:00:00,13.367949192431123
21-01-2023 06:00:00,13.367949192431123
21-01-2023 07:00:00,17.69852260505296
21-01-2023 08:00:00,21.73397459621556
21-01-2023 09:00:00,25.199295781620926
21-01-2023 10:00:00,27.858330249197703
21-01-2023 11:00:00,29.529869194242764
21-01-2023 12:00:00,30.1
21-01-2023 13:00:00,29.529869194242764
21-01-2023 14:00:00,27.858330249197707
21-01-2023 15:00:00,25.199295781620926
21-01-2023 16:00:00,21.73397459621556
21-01-2023 17:00:00,17.698522605052965
21-01-2023 18:00:00,17.698522605052965
21-01-2023 19:00:00,17.265435504210803
21-01-2023 20:00:00,16.83234840336864
21-01-2023 21:00:00,16.399261302526483
21-01-2023 22:00:00,15.966174201684321
21-01-2023 23:00:00,15.53308710084216
22-01-2023 00:00:00,17.6
22-01-2023 01:00:00,17.332050807568876
22-01-2023 02:00:00,16.6
22-01-2023 03:00:00,15.6
22-01-2023 04:00:00,14.6
22-01-2023 05:00:00,13.867949192431123
22-01-2023 06:00:00,13.867949192431123
22-01-2023 07:00:00,18.19852260505296
22-01-2023 08:00:00,22.23397459621556
22-01-2023 09:00:00,25.699295781620926
22-01-2023 10:00:00,28.358330249197703
22-01-2023 11:00:00,30.029869194242764
22-01-2023 12:00:00,30.6
22-01-2023 13:00:00,30.029869194242764
22-01-2023 14:00:00,28.358330249197707
22-01-2023 15:00:00,25.699295781620926
22-01-2023 16:00:00,22.23397459621556
22-01-2023 17:00:00,18.198522605052965
22-01-2023 18:00:00,18.198522605052965
22-01-2023 19:00:00,17.765435504210803
22-01-2023 20:00:00,17.33234840336864
22-01-2023 21:00:00,16.899261302526483
22-01-2023 22:00:00,16.46617420168432
22-01-2023 23:00:00,16.03308710084216
23-01-2023 00:00:00,18.6
23-01-2023 01:00:00,18.33205080756888
23-01-2023 02:00:00,17.6
23-01-2023 03:00:00,16.6
23-01-2023 04:00:00,15.600000000000001
23-01-2023 05:00:00,14.867949192431125
23-01-2023 06:00:00,14.867949192431125
23-01-2023 07:00:00,19.19852260505296
23-01-2023 08:00:00,23.23397459621556
23-01-2023 09:00:00,26.699295781620926
23-01-2023 10:00:00,29.3583302491977
23-01-2023 11:00:00,31.029869194242764
23-01-2023 12:00:00,31.6
23-01-2023 13:00:00,31.029869194242764
23-01-2023 14:00:00,29.358330249197703
23-01-2023 15:00:00,26.699295781620926
23-01-2023 16:00:00,23.23397459621556
23-01-2023 17:00:00,19.198522605052965
23-01-2023 18:00:00,19.198522605052965
23-01-2023 19:00:00,18.765435504210803
23-01-2023 20:00:00,18.332348403368645
23-01-2023 21:00:00,17.899261302526483
23-01-2023 22:00:00,17.46617420168432
23-01-2023 23:00:00,17.033087100842163
24-01-2023 00:00:00,19.1
24-01-2023 01:00:00,18.83205080756888
24-01-2023 02:00:00,18.1
24-01-2023 03:00:00,17.1
24-01-2023 04:00:00,16.1
24-01-2023 05:00:00,15.367949192431125
24-01-2023 06:00:00,15.367949192431125
24-01-2023 07:00:00,19.69852260505296
24-01-2023 08:00:00,23.73397459621556
24-01-2023 09:00:00,27.199295781620926
24-01-2023 10:00:00,29.8583302491977
24-01-2023 11:00:00,31.529869194242764
24-01-2023 12:00:00,32.1
24-01-2023 13:00:00,31.529869194242764
24-01-2023 14:00:00,29.858330249197703
24-01-2023 15:00:00,27.199295781620926
24-01-2023 16:00:00,23.73397459621556
24-01-2023 17:00:00,19.698522605052965
24-01-2023 18:00:00,19.698522605052965
24-01-2023 19:00:00,19.265435504210803
24-01-2023 20:00:00,18.832348403368645
24-01-2023 21:00:00,18.399261302526483
24-01-2023 22:00:00,17.96617420168432
24-01-2023 23:00:00,17.533087100842163
25-01-2023 00:00:00,17.5
25-01-2023 01:00:00,17.23205080756888
25-01-2023 02:00:00,16.5
25-01-2023 03:00:00,15.5
25-01-2023 04:00:00,14.5
25-01-2023 05:00:00,13.767949192431123
25-01-2023 06:00:00,13.767949192431123
25-01-2023 07:00:00,18.09852260505296
25-01-2023 08:00:00,22.13397459621556
25-01-2023 09:00:00,25.599295781620924
25-01-2023 10:00:00,28.258330249197698
25-01-2023 11:00:00,29.929869194242762
25-01-2023 12:00:00,30.5
25-01-2023 13:00:00,29.929869194242762
25-01-2023 14:00:00,28.2583302491977
25-01-2023 15:00:00,25.599295781620924
25-01-2023 16:00:00,22.13397459621556
25-01-2023 17:00:00,18.098522605052963
25-01-2023 18:00:00,18.098522605052963
25-01-2023 19:00:00,17.6654355042108
25-01-2023 20:00:00,17.232348403368643
25-01-2023 21:00:00,16.79926130252648
25-01-2023 22:00:00,16.36617420168432
25-01-2023 23:00:00,15.93308710084216
26-01-2023 00:00:00,16.2
26-01-2023 01:00:00,15.932050807568876
26-01-2023 02:00:00,15.2
26-01-2023 03:00:00,14.2
26-01-2023 04:00:00,13.2
26-01-2023 05:00:00,12.467949192431123
26-01-2023 06:00:00,12.467949192431123
26-01-2023 07:00:00,16.79852260505296
26-01-2023 08:00:00,20.83397459621556
26-01-2023 09:00:00,24.299295781620923
26-01-2023 10:00:00,26.9583302491977
26-01-2023 11:00:00,28.629869194242758
26-01-2023 12:00:00,29.199999999999996
26-01-2023 13:00:00,28.629869194242758
26-01-2023 14:00:00,26.9583302491977
26-01-2023 15:00:00,24.299295781620923
26-01-2023 16:00:00,20.83397459621556
26-01-2023 17:00:00,16.798522605052966
26-01-2023 18:00:00,16.798522605052966
26-01-2023 19:00:00,16.365435504210804
26-01-2023 20:00:00,15.932348403368644
26-01-2023 21:00:00,15.499261302526483
26-01-2023 22:00:00,15.066174201684321
26-01-2023 23:00:00,14.633087100842161
27-01-2023 00:00:00,14.9
27-01-2023 01:00:00,14.632050807568877
27-01-2023 02:00:00,13.9
27-01-2023 03:00:00,12.9
27-01-2023 04:00:00,11.9
27-01-2023 05:00:00,11.167949192431124
27-01-2023 06:00:00,11.167949192431124
27-01-2023 07:00:00,15.498522605052962
27-01-2023 08:00:00,19.533974596215558
27-01-2023 09:00:00,22.999295781620923
27-01-2023 10:00:00,25.6583302491977
27-01-2023 11:00:00,27.32986919424276
27-01-2023 12:00:00,27.9
27-01-2023 13:00:00,27.32986919424276
27-01-2023 14:00:00,25.658330249197704
27-01-2023 15:00:00,22.999295781620923
27-01-2023 16:00:00,19.533974596215558
27-01-2023 17:00:00,15.498522605052965
27-01-2023 18:00:00,15.498522605052965
27-01-2023 19:00:00,15.065435504210804
27-01-2023 20:00:00,14.632348403368644
27-01-2023 21:00:00,14.199261302526484
27-01-2023 22:00:00,13.766174201684322
27-01-2023 23:00:00,13.33308710084216
28-01-2023 00:00:00,15.5
28-01-2023 01:00:00,15.232050807568877
28-01-2023 02:00:00,14.5
28-01-2023 03:00:00,13.5
28-01-2023 04:00:00,12.5
28-01-2023 05:00:00,11.767949192431123
28-01-2023 06:00:00,11.767949192431123
28-01-2023 07:00:00,16.09852260505296
28-01-2023 08:00:00,20.13397459621556
28-01-2023 09:00:00,23.599295781620924
28-01-2023 10:00:00,26.258330249197698
28-01-2023 11:00:00,27.929869194242762
28-01-2023 12:00:00,28.5
28-01-2023 13:00:00,27.929869194242762
28-01-2023 14:00:00,26.2583302491977
28-01-2023 15:00:00,23.599295781620924
28-01-2023 16:00:00,20.13397459621556
28-01-2023 17:00:00,16.098522605052963
28-01-2023 18:00:00,16.098522605052963
28-01-2023 19:00:00,15.665435504210803
28-01-2023 20:00:00,15.232348403368642
28-01-2023 21:00:00,14.799261302526482
28-01-2023 22:00:00,14.366174201684322
28-01-2023 23:00:00,13.93308710084216
29-01-2023 00:00:00,15.0
29-01-2023 01:00:00,14.732050807568877
29-01-2023 02:00:00,14.0
29-01-2023 03:00:00,13.0
29-01-2023 04:00:00,12.0
29-01-2023 05:00:00,11.267949192431123
29-01-2023 06:00:00,11.267949192431123
29-01-2023 07:00:00,15.59852260505296
29-01-2023 08:00:00,19.63397459621556
29-01-2023 09:00:00,23.099295781620924
29-01-2023 10:00:00,25.758330249197698
29-01-2023 11:00:00,27.429869194242762
29-01-2023 12:00:00,28.0
29-01-2023 13:00:00,27.429869194242762
29-01-2023 14:00:00,25.7583302491977
29-01-2023 15:00:00,23.099295781620924
29-01-2023 16:00:00,19.63397459621556
29-01-2023 17:00:00,15.598522605052965
29-01-2023 18:00:00,15.598522605052965
